t,imu_accel_true_x,imu_accel_meas_x,imu_gyro_true_x,imu_gyro_meas_x,seeker_los_true,seeker_los_meas
4.075,-45.1491324,-45.1491324,0,0,0.326671887,0.326671887
4.08,-45.135024,-45.135024,0,0,0.326665682,0.326665682
4.085,-45.1208747,-45.1208747,0,0,0.326659549,0.326659549
4.09,-45.1066845,-45.1066845,0,0,0.32665349,0.32665349
4.095,-45.0924538,-45.0924538,0,0,0.326647505,0.326647505
4.1,-45.0781827,-45.0781827,0,0,0.326641592,0.326641592
4.105,-45.0638713,-45.0638713,0,0,0.326635752,0.326635752
4.11,-45.04952,-45.04952,0,0,0.326629985,0.326629985
4.115,-45.0351288,-45.0351288,0,0,0.326624291,0.326624291
4.12,-45.0206979,-45.0206979,0,0,0.32661867,0.32661867
4.125,-45.0062276,-45.0062276,0,0,0.326613121,0.326613121
4.13,-44.9917181,-44.9917181,0,0,0.326607645,0.326607645
4.135,-44.9771694,-44.9771694,0,0,0.326602241,0.326602241
4.14,-44.9625819,-44.9625819,0,0,0.32659691,0.32659691
4.145,-44.9479556,-44.9479556,0,0,0.32659165,0.32659165
4.15,-44.9332908,-44.9332908,0,0,0.326586463,0.326586463
4.155,-44.9185877,-44.9185877,0,0,0.326581348,0.326581348
4.16,-44.9038464,-44.9038464,0,0,0.326576305,0.326576305
4.165,-44.8890671,-44.8890671,0,0,0.326571334,0.326571334
4.17,-44.87425,-44.87425,0,0,0.326566434,0.326566434
4.175,-44.8593953,-44.8593953,0,0,0.326561607,0.326561607
4.18,-44.8445032,-44.8445032,0,0,0.326556851,0.326556851
4.185,-44.8295738,-44.8295738,0,0,0.326552166,0.326552166
4.19,-44.8146074,-44.8146074,0,0,0.326547553,0.326547553
4.195,-44.7996041,-44.7996041,0,0,0.326543011,0.326543011
4.2,-44.784564,-44.784564,0,0,0.32653854,0.32653854
4.205,-44.7694875,-44.7694875,0,0,0.32653414,0.32653414
4.21,-44.7543745,-44.7543745,0,0,0.326529812,0.326529812
4.215,-44.7392254,-44.7392254,0,0,0.326525554,0.326525554
4.22,-44.7240404,-44.7240404,0,0,0.326521368,0.326521368
4.225,-44.7088194,-44.7088194,0,0,0.326517252,0.326517252
4.23,-44.6935629,-44.6935629,0,0,0.326513206,0.326513206
4.235,-44.6782709,-44.6782709,0,0,0.326509232,0.326509232
4.24,-44.6629435,-44.6629435,0,0,0.326505328,0.326505328
4.245,-44.6475811,-44.6475811,0,0,0.326501494,0.326501494
4.25,-44.6321837,-44.6321837,0,0,0.32649773,0.32649773
4.255,-44.6167516,-44.6167516,0,0,0.326494037,0.326494037
4.26,-44.6012848,-44.6012848,0,0,0.326490414,0.326490414
4.265,-44.5857836,-44.5857836,0,0,0.326486861,0.326486861
4.27,-44.5702482,-44.5702482,0,0,0.326483378,0.326483378
4.275,-44.5546787,-44.5546787,0,0,0.326479965,0.326479965
4.28,-44.5390753,-44.5390753,0,0,0.326476622,0.326476622
4.285,-44.5234381,-44.5234381,0,0,0.326473348,0.326473348
4.29,-44.5077674,-44.5077674,0,0,0.326470144,0.326470144
4.295,-44.4920633,-44.4920633,0,0,0.32646701,0.32646701
4.3,-44.4763259,-44.4763259,0,0,0.326463945,0.326463945
4.305,-44.4605555,-44.4605555,0,0,0.326460949,0.326460949
4.31,-44.4447522,-44.4447522,0,0,0.326458022,0.326458022
4.315,-44.4289162,-44.4289162,0,0,0.326455165,0.326455165
4.32,-44.4130476,-44.4130476,0,0,0.326452377,0.326452377
4.325,-44.3971466,-44.3971466,0,0,0.326449658,0.326449658
4.33,-44.3812134,-44.3812134,0,0,0.326447007,0.326447007
4.335,-44.3652481,-44.3652481,0,0,0.326444426,0.326444426
4.34,-44.349251,-44.349251,0,0,0.326441913,0.326441913
4.345,-44.3332221,-44.3332221,0,0,0.326439469,0.326439469
4.35,-44.3171616,-44.3171616,0,0,0.326437094,0.326437094
4.355,-44.3010698,-44.3010698,0,0,0.326434787,0.326434787
4.36,-44.2849467,-44.2849467,0,0,0.326432548,0.326432548
4.365,-44.2687925,-44.2687925,0,0,0.326430378,0.326430378
4.37,-44.2526074,-44.2526074,0,0,0.326428275,0.326428275
4.375,-44.2363916,-44.2363916,0,0,0.326426241,0.326426241
4.38,-44.2201452,-44.2201452,0,0,0.326424275,0.326424275
4.385,-44.2038683,-44.2038683,0,0,0.326422377,0.326422377
4.39,-44.1875612,-44.1875612,0,0,0.326420547,0.326420547
4.395,-44.171224,-44.171224,0,0,0.326418785,0.326418785
4.4,-44.1548568,-44.1548568,0,0,0.32641709,0.32641709
4.405,-44.1384598,-44.1384598,0,0,0.326415463,0.326415463
4.41,-44.1220332,-44.1220332,0,0,0.326413904,0.326413904
4.415,-44.1055771,-44.1055771,0,0,0.326412412,0.326412412
4.42,-44.0890917,-44.0890917,0,0,0.326410987,0.326410987
4.425,-44.0725771,-44.0725771,0,0,0.32640963,0.32640963
4.43,-44.0560336,-44.0560336,0,0,0.32640834,0.32640834
4.435,-44.0394612,-44.0394612,0,0,0.326407117,0.326407117
4.44,-44.0228601,-44.0228601,0,0,0.326405961,0.326405961
4.445,-44.0062304,-44.0062304,0,0,0.326404872,0.326404872
4.45,-43.9895724,-43.9895724,0,0,0.326403849,0.326403849
4.455,-43.9728861,-43.9728861,0,0,0.326402894,0.326402894
4.46,-43.9561718,-43.9561718,0,0,0.326402005,0.326402005
4.465,-43.9394295,-43.9394295,0,0,0.326401183,0.326401183
4.47,-43.9226595,-43.9226595,0,0,0.326400428,0.326400428
4.475,-43.9058619,-43.9058619,0,0,0.326399738,0.326399738
4.48,-43.8890368,-43.8890368,0,0,0.326399116,0.326399116
4.485,-43.8721844,-43.8721844,0,0,0.326398559,0.326398559
4.49,-43.8553048,-43.8553048,0,0,0.326398069,0.326398069
4.495,-43.8383982,-43.8383982,0,0,0.326397645,0.326397645
4.5,-43.8214647,-43.8214647,0,0,0.326397286,0.326397286
4.505,-43.8045045,-43.8045045,0,0,0.326396994,0.326396994
4.51,-43.7875178,-43.7875178,0,0,0.326396768,0.326396768
4.515,-43.7705047,-43.7705047,0,0,0.326396607,0.326396607
4.52,-43.7534652,-43.7534652,0,0,0.326396512,0.326396512
4.525,-43.7363997,-43.7363997,0,0,0.326396483,0.326396483
4.53,-43.7193082,-43.7193082,0,0,0.326396519,0.326396519
4.535,-43.7021908,-43.7021908,0,0,0.326396621,0.326396621
4.54,-43.6850478,-43.6850478,0,0,0.326396788,0.326396788
4.545,-43.6678793,-43.6678793,0,0,0.326397021,0.326397021
4.55,-43.6506853,-43.6506853,0,0,0.326397318,0.326397318
4.555,-43.6334661,-43.6334661,0,0,0.326397681,0.326397681
4.56,-43.6162219,-43.6162219,0,0,0.326398109,0.326398109
4.565,-43.5989526,-43.5989526,0,0,0.326398602,0.326398602
4.57,-43.5816586,-43.5816586,0,0,0.32639916,0.32639916
4.575,-43.5643399,-43.5643399,0,0,0.326399782,0.326399782
4.58,-43.5469966,-43.5469966,0,0,0.326400469,0.326400469
4.585,-43.529629,-43.529629,0,0,0.326401221,0.326401221
4.59,-43.5122371,-43.5122371,0,0,0.326402038,0.326402038
4.595,-43.4948211,-43.4948211,0,0,0.326402919,0.326402919
4.6,-43.4773812,-43.4773812,0,0,0.326403864,0.326403864
4.605,-43.4599175,-43.4599175,0,0,0.326404874,0.326404874
4.61,-43.4424301,-43.4424301,0,0,0.326405948,0.326405948
4.615,-43.4249191,-43.4249191,0,0,0.326407086,0.326407086
4.62,-43.4073847,-43.4073847,0,0,0.326408288,0.326408288
4.625,-43.3898271,-43.3898271,0,0,0.326409555,0.326409555
4.63,-43.3722464,-43.3722464,0,0,0.326410885,0.326410885
4.635,-43.3546426,-43.3546426,0,0,0.326412279,0.326412279
4.64,-43.3370161,-43.3370161,0,0,0.326413737,0.326413737
4.645,-43.3193668,-43.3193668,0,0,0.326415259,0.326415259
4.65,-43.3016949,-43.3016949,0,0,0.326416844,0.326416844
4.655,-43.2840006,-43.2840006,0,0,0.326418493,0.326418493
4.66,-43.2662841,-43.2662841,0,0,0.326420205,0.326420205
4.665,-43.2485453,-43.2485453,0,0,0.32642198,0.32642198
4.67,-43.2307845,-43.2307845,0,0,0.326423819,0.326423819
4.675,-43.2130018,-43.2130018,0,0,0.326425722,0.326425722
4.68,-43.1951974,-43.1951974,0,0,0.326427687,0.326427687
4.685,-43.1773713,-43.1773713,0,0,0.326429715,0.326429715
4.69,-43.1595237,-43.1595237,0,0,0.326431807,0.326431807
4.695,-43.1416548,-43.1416548,0,0,0.326433961,0.326433961
4.7,-43.1237647,-43.1237647,0,0,0.326436179,0.326436179
4.705,-43.1058534,-43.1058534,0,0,0.326438459,0.326438459
4.71,-43.0879212,-43.0879212,0,0,0.326440801,0.326440801
4.715,-43.0699681,-43.0699681,0,0,0.326443207,0.326443207
4.72,-43.0519944,-43.0519944,0,0,0.326445675,0.326445675
4.725,-43.034,-43.034,0,0,0.326448205,0.326448205
4.73,-43.0159853,-43.0159853,0,0,0.326450798,0.326450798
4.735,-42.9979502,-42.9979502,0,0,0.326453453,0.326453453
4.74,-42.9798949,-42.9798949,0,0,0.32645617,0.32645617
4.745,-42.9618196,-42.9618196,0,0,0.32645895,0.32645895
4.75,-42.9437243,-42.9437243,0,0,0.326461791,0.326461791
4.755,-42.9256093,-42.9256093,0,0,0.326464695,0.326464695
4.76,-42.9074745,-42.9074745,0,0,0.326467661,0.326467661
4.765,-42.8893203,-42.8893203,0,0,0.326470688,0.326470688
4.77,-42.8711466,-42.8711466,0,0,0.326473777,0.326473777
4.775,-42.8529536,-42.8529536,0,0,0.326476928,0.326476928
4.78,-42.8347415,-42.8347415,0,0,0.326480141,0.326480141
4.785,-42.8165103,-42.8165103,0,0,0.326483415,0.326483415
4.79,-42.7982602,-42.7982602,0,0,0.326486751,0.326486751
4.795,-42.7799913,-42.7799913,0,0,0.326490148,0.326490148
4.8,-42.7617037,-42.7617037,0,0,0.326493606,0.326493606
4.805,-42.7433976,-42.7433976,0,0,0.326497126,0.326497126
4.81,-42.7250731,-42.7250731,0,0,0.326500707,0.326500707
4.815,-42.7067303,-42.7067303,0,0,0.326504349,0.326504349
4.82,-42.6883693,-42.6883693,0,0,0.326508052,0.326508052
4.825,-42.6699903,-42.6699903,0,0,0.326511816,0.326511816
4.83,-42.6515933,-42.6515933,0,0,0.326515641,0.326515641
4.835,-42.6331785,-42.6331785,0,0,0.326519527,0.326519527
4.84,-42.6147461,-42.6147461,0,0,0.326523473,0.326523473
4.845,-42.5962961,-42.5962961,0,0,0.326527481,0.326527481
4.85,-42.5778286,-42.5778286,0,0,0.326531548,0.326531548
4.855,-42.5593438,-42.5593438,0,0,0.326535677,0.326535677
4.86,-42.5408418,-42.5408418,0,0,0.326539866,0.326539866
4.865,-42.5223227,-42.5223227,0,0,0.326544115,0.326544115
4.87,-42.5037867,-42.5037867,0,0,0.326548425,0.326548425
4.875,-42.4852338,-42.4852338,0,0,0.326552794,0.326552794
4.88,-42.4666642,-42.4666642,0,0,0.326557224,0.326557224
4.885,-42.448078,-42.448078,0,0,0.326561715,0.326561715
4.89,-42.4294752,-42.4294752,0,0,0.326566265,0.326566265
4.895,-42.4108561,-42.4108561,0,0,0.326570875,0.326570875
4.9,-42.3922208,-42.3922208,0,0,0.326575545,0.326575545
4.905,-42.3735692,-42.3735692,0,0,0.326580275,0.326580275
4.91,-42.3549017,-42.3549017,0,0,0.326585064,0.326585064
4.915,-42.3362183,-42.3362183,0,0,0.326589914,0.326589914
4.92,-42.317519,-42.317519,0,0,0.326594823,0.326594823
4.925,-42.2988041,-42.2988041,0,0,0.326599791,0.326599791
4.93,-42.2800736,-42.2800736,0,0,0.326604819,0.326604819
4.935,-42.2613276,-42.2613276,0,0,0.326609906,0.326609906
4.94,-42.2425663,-42.2425663,0,0,0.326615053,0.326615053
4.945,-42.2237898,-42.2237898,0,0,0.326620259,0.326620259
4.95,-42.2049982,-42.2049982,0,0,0.326625524,0.326625524
4.955,-42.1861915,-42.1861915,0,0,0.326630848,0.326630848
4.96,-42.16737,-42.16737,0,0,0.326636231,0.326636231
4.965,-42.1485337,-42.1485337,0,0,0.326641674,0.326641674
4.97,-42.1296827,-42.1296827,0,0,0.326647175,0.326647175
4.975,-42.1108172,-42.1108172,0,0,0.326652735,0.326652735
4.98,-42.0919372,-42.0919372,0,0,0.326658353,0.326658353
4.985,-42.0730429,-42.0730429,0,0,0.326664031,0.326664031
4.99,-42.0541343,-42.0541343,0,0,0.326669767,0.326669767
4.995,-42.0352117,-42.0352117,0,0,0.326675561,0.326675561
5,-42.016275,-42.016275,0,0,0.326681414,0.326681414
5.005,-41.9973245,-41.9973245,0,0,0.326687326,0.326687326
5.01,-41.9783601,-41.9783601,0,0,0.326693296,0.326693296
5.015,-41.9593821,-41.9593821,0,0,0.326699324,0.326699324
5.02,-41.9403905,-41.9403905,0,0,0.32670541,0.32670541
5.025,-41.9213854,-41.9213854,0,0,0.326711555,0.326711555
5.03,-41.902367,-41.902367,0,0,0.326717757,0.326717757
5.035,-41.8833354,-41.8833354,0,0,0.326724018,0.326724018
5.04,-41.8642905,-41.8642905,0,0,0.326730337,0.326730337
5.045,-41.8452327,-41.8452327,0,0,0.326736713,0.326736713
5.05,-41.8261619,-41.8261619,0,0,0.326743147,0.326743147
5.055,-41.8070783,-41.8070783,0,0,0.326749639,0.326749639
5.06,-41.787982,-41.787982,0,0,0.326756189,0.326756189
5.065,-41.768873,-41.768873,0,0,0.326762796,0.326762796
5.07,-41.7497515,-41.7497515,0,0,0.326769461,0.326769461
5.075,-41.7306177,-41.7306177,0,0,0.326776183,0.326776183
5.08,-41.7114715,-41.7114715,0,0,0.326782963,0.326782963
5.085,-41.6923131,-41.6923131,0,0,0.3267898,0.3267898
5.09,-41.6731426,-41.6731426,0,0,0.326796694,0.326796694
5.095,-41.6539602,-41.6539602,0,0,0.326803646,0.326803646
5.1,-41.6347658,-41.6347658,0,0,0.326810654,0.326810654
5.105,-41.6155596,-41.6155596,0,0,0.32681772,0.32681772
5.11,-41.5963418,-41.5963418,0,0,0.326824842,0.326824842
5.115,-41.5771123,-41.5771123,0,0,0.326832022,0.326832022
5.12,-41.5578714,-41.5578714,0,0,0.326839259,0.326839259
5.125,-41.5386191,-41.5386191,0,0,0.326846552,0.326846552
5.13,-41.5193555,-41.5193555,0,0,0.326853902,0.326853902
5.135,-41.5000807,-41.5000807,0,0,0.326861309,0.326861309
5.14,-41.4807948,-41.4807948,0,0,0.326868772,0.326868772
5.145,-41.461498,-41.461498,0,0,0.326876292,0.326876292
5.15,-41.4421902,-41.4421902,0,0,0.326883868,0.326883868
5.155,-41.4228717,-41.4228717,0,0,0.326891501,0.326891501
5.16,-41.4035424,-41.4035424,0,0,0.32689919,0.32689919
5.165,-41.3842026,-41.3842026,0,0,0.326906935,0.326906935
5.17,-41.3648523,-41.3648523,0,0,0.326914737,0.326914737
5.175,-41.3454916,-41.3454916,0,0,0.326922595,0.326922595
5.18,-41.3261205,-41.3261205,0,0,0.326930508,0.326930508
5.185,-41.3067393,-41.3067393,0,0,0.326938478,0.326938478
5.19,-41.287348,-41.287348,0,0,0.326946504,0.326946504
5.195,-41.2679466,-41.2679466,0,0,0.326954586,0.326954586
5.2,-41.2485353,-41.2485353,0,0,0.326962723,0.326962723
5.205,-41.2291142,-41.2291142,0,0,0.326970917,0.326970917
5.21,-41.2096834,-41.2096834,0,0,0.326979166,0.326979166
5.215,-41.190243,-41.190243,0,0,0.32698747,0.32698747
5.22,-41.170793,-41.170793,0,0,0.326995831,0.326995831
5.225,-41.1513335,-41.1513335,0,0,0.327004246,0.327004246
5.23,-41.1318647,-41.1318647,0,0,0.327012718,0.327012718
5.235,-41.1123867,-41.1123867,0,0,0.327021244,0.327021244
5.24,-41.0928995,-41.0928995,0,0,0.327029826,0.327029826
5.245,-41.0734032,-41.0734032,0,0,0.327038463,0.327038463
5.25,-41.053898,-41.053898,0,0,0.327047155,0.327047155
5.255,-41.0343838,-41.0343838,0,0,0.327055903,0.327055903
5.26,-41.0148609,-41.0148609,0,0,0.327064706,0.327064706
5.265,-40.9953293,-40.9953293,0,0,0.327073563,0.327073563
5.27,-40.975789,-40.975789,0,0,0.327082476,0.327082476
5.275,-40.9562403,-40.9562403,0,0,0.327091443,0.327091443
5.28,-40.9366831,-40.9366831,0,0,0.327100465,0.327100465
5.285,-40.9171175,-40.9171175,0,0,0.327109542,0.327109542
5.29,-40.8975438,-40.8975438,0,0,0.327118674,0.327118674
5.295,-40.8779618,-40.8779618,0,0,0.32712786,0.32712786
5.3,-40.8583718,-40.8583718,0,0,0.327137101,0.327137101
5.305,-40.8387738,-40.8387738,0,0,0.327146396,0.327146396
5.31,-40.8191679,-40.8191679,0,0,0.327155746,0.327155746
5.315,-40.7995543,-40.7995543,0,0,0.32716515,0.32716515
5.32,-40.7799329,-40.7799329,0,0,0.327174609,0.327174609
5.325,-40.7603038,-40.7603038,0,0,0.327184122,0.327184122
5.33,-40.7406673,-40.7406673,0,0,0.327193689,0.327193689
5.335,-40.7210233,-40.7210233,0,0,0.32720331,0.32720331
5.34,-40.7013719,-40.7013719,0,0,0.327212985,0.327212985
5.345,-40.6817132,-40.6817132,0,0,0.327222715,0.327222715
5.35,-40.6620474,-40.6620474,0,0,0.327232498,0.327232498
5.355,-40.6423744,-40.6423744,0,0,0.327242335,0.327242335
5.36,-40.6226944,-40.6226944,0,0,0.327252226,0.327252226
5.365,-40.6030075,-40.6030075,0,0,0.327262171,0.327262171
5.37,-40.5833138,-40.5833138,0,0,0.327272169,0.327272169
5.375,-40.5636133,-40.5636133,0,0,0.327282221,0.327282221
5.38,-40.5439061,-40.5439061,0,0,0.327292327,0.327292327
5.385,-40.5241923,-40.5241923,0,0,0.327302486,0.327302486
5.39,-40.504472,-40.504472,0,0,0.327312699,0.327312699
5.395,-40.4847452,-40.4847452,0,0,0.327322965,0.327322965
5.4,-40.4650121,-40.4650121,0,0,0.327333285,0.327333285
5.405,-40.4452728,-40.4452728,0,0,0.327343657,0.327343657
5.41,-40.4255273,-40.4255273,0,0,0.327354083,0.327354083
5.415,-40.4057757,-40.4057757,0,0,0.327364563,0.327364563
5.42,-40.3860181,-40.3860181,0,0,0.327375095,0.327375095
5.425,-40.3662545,-40.3662545,0,0,0.327385681,0.327385681
5.43,-40.3464851,-40.3464851,0,0,0.327396319,0.327396319
5.435,-40.32671,-40.32671,0,0,0.32740701,0.32740701
5.44,-40.3069291,-40.3069291,0,0,0.327417755,0.327417755
5.445,-40.2871426,-40.2871426,0,0,0.327428552,0.327428552
5.45,-40.2673507,-40.2673507,0,0,0.327439402,0.327439402
5.455,-40.2475532,-40.2475532,0,0,0.327450304,0.327450304
5.46,-40.2277505,-40.2277505,0,0,0.327461259,0.327461259
5.465,-40.2079424,-40.2079424,0,0,0.327472267,0.327472267
5.47,-40.1881291,-40.1881291,0,0,0.327483328,0.327483328
5.475,-40.1683107,-40.1683107,0,0,0.32749444,0.32749444
5.48,-40.1484873,-40.1484873,0,0,0.327505606,0.327505606
5.485,-40.1286589,-40.1286589,0,0,0.327516823,0.327516823
5.49,-40.1088256,-40.1088256,0,0,0.327528093,0.327528093
5.495,-40.0889874,-40.0889874,0,0,0.327539415,0.327539415
5.5,-40.0691446,-40.0691446,0,0,0.32755079,0.32755079
5.505,-40.0492971,-40.0492971,0,0,0.327562216,0.327562216
5.51,-40.029445,-40.029445,0,0,0.327573695,0.327573695
5.515,-40.0095884,-40.0095884,0,0,0.327585226,0.327585226
5.52,-39.9897274,-39.9897274,0,0,0.327596808,0.327596808
5.525,-39.9698621,-39.9698621,0,0,0.327608443,0.327608443
5.53,-39.9499925,-39.9499925,0,0,0.327620129,0.327620129
5.535,-39.9301187,-39.9301187,0,0,0.327631867,0.327631867
5.54,-39.9102407,-39.9102407,0,0,0.327643657,0.327643657
5.545,-39.8903587,-39.8903587,0,0,0.327655498,0.327655498
5.55,-39.8704728,-39.8704728,0,0,0.327667392,0.327667392
5.555,-39.850583,-39.850583,0,0,0.327679336,0.327679336
5.56,-39.8306893,-39.8306893,0,0,0.327691333,0.327691333
5.565,-39.8107919,-39.8107919,0,0,0.32770338,0.32770338
5.57,-39.7908908,-39.7908908,0,0,0.327715479,0.327715479
5.575,-39.7709861,-39.7709861,0,0,0.32772763,0.32772763
5.58,-39.7510779,-39.7510779,0,0,0.327739832,0.327739832
5.585,-39.7311663,-39.7311663,0,0,0.327752085,0.327752085
5.59,-39.7112513,-39.7112513,0,0,0.327764389,0.327764389
5.595,-39.691333,-39.691333,0,0,0.327776744,0.327776744
5.6,-39.6714114,-39.6714114,0,0,0.32778915,0.32778915
5.605,-39.6514867,-39.6514867,0,0,0.327801608,0.327801608
5.61,-39.6315589,-39.6315589,0,0,0.327814116,0.327814116
5.615,-39.6116281,-39.6116281,0,0,0.327826675,0.327826675
5.62,-39.5916943,-39.5916943,0,0,0.327839285,0.327839285
5.625,-39.5717577,-39.5717577,0,0,0.327851946,0.327851946
5.63,-39.5518182,-39.5518182,0,0,0.327864657,0.327864657
5.635,-39.5318761,-39.5318761,0,0,0.32787742,0.32787742
5.64,-39.5119312,-39.5119312,0,0,0.327890233,0.327890233
5.645,-39.4919838,-39.4919838,0,0,0.327903096,0.327903096
5.65,-39.4720339,-39.4720339,0,0,0.32791601,0.32791601
5.655,-39.4520815,-39.4520815,0,0,0.327928974,0.327928974
5.66,-39.4321267,-39.4321267,0,0,0.327941989,0.327941989
5.665,-39.4121697,-39.4121697,0,0,0.327955054,0.327955054
5.67,-39.3922103,-39.3922103,0,0,0.32796817,0.32796817
5.675,-39.3722488,-39.3722488,0,0,0.327981336,0.327981336
5.68,-39.3522852,-39.3522852,0,0,0.327994552,0.327994552
5.685,-39.3323196,-39.3323196,0,0,0.328007818,0.328007818
5.69,-39.312352,-39.312352,0,0,0.328021134,0.328021134
5.695,-39.2923825,-39.2923825,0,0,0.3280345,0.3280345
5.7,-39.2724112,-39.2724112,0,0,0.328047916,0.328047916
5.705,-39.2524381,-39.2524381,0,0,0.328061383,0.328061383
5.71,-39.2324633,-39.2324633,0,0,0.328074899,0.328074899
5.715,-39.2124868,-39.2124868,0,0,0.328088464,0.328088464
5.72,-39.1925088,-39.1925088,0,0,0.32810208,0.32810208
5.725,-39.1725293,-39.1725293,0,0,0.328115745,0.328115745
5.73,-39.1525484,-39.1525484,0,0,0.32812946,0.32812946
5.735,-39.1325661,-39.1325661,0,0,0.328143225,0.328143225
5.74,-39.1125825,-39.1125825,0,0,0.328157039,0.328157039
5.745,-39.0925977,-39.0925977,0,0,0.328170903,0.328170903
5.75,-39.0726117,-39.0726117,0,0,0.328184816,0.328184816
5.755,-39.0526245,-39.0526245,0,0,0.328198778,0.328198778
5.76,-39.0326364,-39.0326364,0,0,0.32821279,0.32821279
5.765,-39.0126473,-39.0126473,0,0,0.328226851,0.328226851
5.77,-38.9926572,-38.9926572,0,0,0.328240962,0.328240962
5.775,-38.9726663,-38.9726663,0,0,0.328255121,0.328255121
5.78,-38.9526746,-38.9526746,0,0,0.32826933,0.32826933
5.785,-38.9326822,-38.9326822,0,0,0.328283588,0.328283588
5.79,-38.9126892,-38.9126892,0,0,0.328297895,0.328297895
5.795,-38.8926955,-38.8926955,0,0,0.328312251,0.328312251
5.8,-38.8727013,-38.8727013,0,0,0.328326656,0.328326656
5.805,-38.8527067,-38.8527067,0,0,0.328341109,0.328341109
5.81,-38.8327116,-38.8327116,0,0,0.328355612,0.328355612
5.815,-38.8127162,-38.8127162,0,0,0.328370163,0.328370163
5.82,-38.7927205,-38.7927205,0,0,0.328384763,0.328384763
5.825,-38.7727246,-38.7727246,0,0,0.328399412,0.328399412
5.83,-38.7527285,-38.7527285,0,0,0.32841411,0.32841411
5.835,-38.7327323,-38.7327323,0,0,0.328428856,0.328428856
5.84,-38.7127361,-38.7127361,0,0,0.32844365,0.32844365
5.845,-38.6927399,-38.6927399,0,0,0.328458493,0.328458493
5.85,-38.6727438,-38.6727438,0,0,0.328473385,0.328473385
5.855,-38.6527478,-38.6527478,0,0,0.328488324,0.328488324
5.86,-38.6327521,-38.6327521,0,0,0.328503313,0.328503313
5.865,-38.6127565,-38.6127565,0,0,0.328518349,0.328518349
5.87,-38.5927614,-38.5927614,0,0,0.328533434,0.328533434
5.875,-38.5727666,-38.5727666,0,0,0.328548566,0.328548566
5.88,-38.5527722,-38.5527722,0,0,0.328563747,0.328563747
5.885,-38.5327783,-38.5327783,0,0,0.328578977,0.328578977
5.89,-38.512785,-38.512785,0,0,0.328594254,0.328594254
5.895,-38.4927924,-38.4927924,0,0,0.328609579,0.328609579
5.9,-38.4728003,-38.4728003,0,0,0.328624952,0.328624952
5.905,-38.4528091,-38.4528091,0,0,0.328640373,0.328640373
5.91,-38.4328186,-38.4328186,0,0,0.328655841,0.328655841
5.915,-38.4128289,-38.4128289,0,0,0.328671358,0.328671358
5.92,-38.3928402,-38.3928402,0,0,0.328686922,0.328686922
5.925,-38.3728525,-38.3728525,0,0,0.328702534,0.328702534
5.93,-38.3528657,-38.3528657,0,0,0.328718194,0.328718194
5.935,-38.33288,-38.33288,0,0,0.328733901,0.328733901
5.94,-38.3128955,-38.3128955,0,0,0.328749656,0.328749656
5.945,-38.2929122,-38.2929122,0,0,0.328765458,0.328765458
5.95,-38.2729301,-38.2729301,0,0,0.328781308,0.328781308
5.955,-38.2529493,-38.2529493,0,0,0.328797205,0.328797205
5.96,-38.2329698,-38.2329698,0,0,0.328813149,0.328813149
5.965,-38.2129918,-38.2129918,0,0,0.328829141,0.328829141
5.97,-38.1930153,-38.1930153,0,0,0.32884518,0.32884518
5.975,-38.1730402,-38.1730402,0,0,0.328861266,0.328861266
5.98,-38.1530668,-38.1530668,0,0,0.3288774,0.3288774
5.985,-38.133095,-38.133095,0,0,0.32889358,0.32889358
5.99,-38.1131248,-38.1131248,0,0,0.328909808,0.328909808
5.995,-38.0931564,-38.0931564,0,0,0.328926082,0.328926082
6,-38.0731898,-38.0731898,0,0,0.328942404,0.328942404
6.005,-38.0532251,-38.0532251,0,0,0.328958772,0.328958772
6.01,-38.0332623,-38.0332623,0,0,0.328975187,0.328975187
6.015,-38.0133014,-38.0133014,0,0,0.32899165,0.32899165
6.02,-37.9933425,-37.9933425,0,0,0.329008159,0.329008159
6.025,-37.9733857,-37.9733857,0,0,0.329024714,0.329024714
6.03,-37.953431,-37.953431,0,0,0.329041317,0.329041317
6.035,-37.9334785,-37.9334785,0,0,0.329057966,0.329057966
6.04,-37.9135282,-37.9135282,0,0,0.329074661,0.329074661
6.045,-37.8935802,-37.8935802,0,0,0.329091403,0.329091403
6.05,-37.8736345,-37.8736345,0,0,0.329108192,0.329108192
6.055,-37.8536912,-37.8536912,0,0,0.329125027,0.329125027
6.06,-37.8337503,-37.8337503,0,0,0.329141909,0.329141909
6.065,-37.8138119,-37.8138119,0,0,0.329158837,0.329158837
6.07,-37.793876,-37.793876,0,0,0.329175811,0.329175811
6.075,-37.7739427,-37.7739427,0,0,0.329192831,0.329192831
6.08,-37.754012,-37.754012,0,0,0.329209898,0.329209898
6.085,-37.7340841,-37.7340841,0,0,0.329227011,0.329227011
6.09,-37.7141588,-37.7141588,0,0,0.32924417,0.32924417
6.095,-37.6942364,-37.6942364,0,0,0.329261375,0.329261375
6.1,-37.6743167,-37.6743167,0,0,0.329278626,0.329278626
6.105,-37.6544,-37.6544,0,0,0.329295923,0.329295923
6.11,-37.6344862,-37.6344862,0,0,0.329313266,0.329313266
6.115,-37.6145754,-37.6145754,0,0,0.329330655,0.329330655
6.12,-37.5946676,-37.5946676,0,0,0.32934809,0.32934809
6.125,-37.5747629,-37.5747629,0,0,0.329365571,0.329365571
6.13,-37.5548613,-37.5548613,0,0,0.329383097,0.329383097
