t,x,y,z,vx,vy,vz,roll,pitch,yaw,mass,mach,thrust
10.815,4403.54723,0,2475.19281,234.548237,0,137.934669,0,0,0,22,0.822898979,0
10.82,4404.71976,0,2475.88252,234.461101,0,137.948078,0,0,0,22,0.822699173,0
10.825,4405.89185,0,2476.57229,234.374003,0,137.961528,0,0,0,22,0.822499563,0
10.83,4407.0635,0,2477.26213,234.286944,0,137.975018,0,0,0,22,0.822300147,0
10.835,4408.23471,0,2477.95204,234.199924,0,137.988549,0,0,0,22,0.822100927,0
10.84,4409.4055,0,2478.64202,234.112942,0,138.002121,0,0,0,22,0.821901901,0
10.845,4410.57584,0,2479.33206,234.025999,0,138.015733,0,0,0,22,0.82170307,0
10.85,4411.74576,0,2480.02218,233.939094,0,138.029386,0,0,0,22,0.821504433,0
10.855,4412.91524,0,2480.71236,233.852227,0,138.043078,0,0,0,22,0.821305991,0
10.86,4414.08428,0,2481.40261,233.765399,0,138.056812,0,0,0,22,0.821107742,0
10.865,4415.25289,0,2482.09292,233.678608,0,138.070585,0,0,0,22,0.820909688,0
10.87,4416.42107,0,2482.78331,233.591856,0,138.084399,0,0,0,22,0.820711826,0
10.875,4417.58881,0,2483.47377,233.505142,0,138.098252,0,0,0,22,0.820514159,0
10.88,4418.75612,0,2484.16429,233.418466,0,138.112146,0,0,0,22,0.820316684,0
10.885,4419.92299,0,2484.85489,233.331828,0,138.12608,0,0,0,22,0.820119402,0
10.89,4421.08944,0,2485.54556,233.245228,0,138.140054,0,0,0,22,0.819922313,0
10.895,4422.25545,0,2486.23629,233.158666,0,138.154067,0,0,0,22,0.819725417,0
10.9,4423.42102,0,2486.9271,233.072141,0,138.168121,0,0,0,22,0.819528713,0
10.905,4424.58617,0,2487.61797,232.985654,0,138.182214,0,0,0,22,0.819332201,0
10.91,4425.75088,0,2488.30892,232.899205,0,138.196347,0,0,0,22,0.819135881,0
10.915,4426.91516,0,2488.99994,232.812793,0,138.21052,0,0,0,22,0.818939753,0
10.92,4428.07901,0,2489.69102,232.726418,0,138.224732,0,0,0,22,0.818743816,0
10.925,4429.24242,0,2490.38218,232.640081,0,138.238984,0,0,0,22,0.818548071,0
10.93,4430.40541,0,2491.07341,232.553782,0,138.253276,0,0,0,22,0.818352517,0
10.935,4431.56796,0,2491.76472,232.467519,0,138.267607,0,0,0,22,0.818157154,0
10.94,4432.73008,0,2492.45609,232.381294,0,138.281977,0,0,0,22,0.817961982,0
10.945,4433.89177,0,2493.14754,232.295106,0,138.296387,0,0,0,22,0.817767,0
10.95,4435.05303,0,2493.83905,232.208955,0,138.310836,0,0,0,22,0.817572209,0
10.955,4436.21386,0,2494.53064,232.122841,0,138.325325,0,0,0,22,0.817377608,0
10.96,4437.37426,0,2495.22231,232.036764,0,138.339852,0,0,0,22,0.817183196,0
10.965,4438.53423,0,2495.91404,231.950723,0,138.354419,0,0,0,22,0.816988975,0
10.97,4439.69377,0,2496.60585,231.86472,0,138.369025,0,0,0,22,0.816794943,0
10.975,4440.85288,0,2497.29773,231.778753,0,138.38367,0,0,0,22,0.816601101,0
10.98,4442.01156,0,2497.98969,231.692823,0,138.398354,0,0,0,22,0.816407448,0
10.985,4443.16981,0,2498.68172,231.60693,0,138.413076,0,0,0,22,0.816213984,0
10.99,4444.32763,0,2499.37382,231.521073,0,138.427838,0,0,0,22,0.816020709,0
10.995,4445.48502,0,2500.066,231.435252,0,138.442639,0,0,0,22,0.815827623,0
11,4446.64198,0,2500.75825,231.349468,0,138.457478,0,0,0,22,0.815634725,0
11.005,4447.79851,0,2501.45057,231.26372,0,138.472356,0,0,0,22,0.815442015,0
11.01,4448.95462,0,2502.14297,231.178009,0,138.487272,0,0,0,22,0.815249493,0
11.015,4450.11029,0,2502.83544,231.092334,0,138.502228,0,0,0,22,0.81505716,0
11.02,4451.26554,0,2503.52799,231.006695,0,138.517222,0,0,0,22,0.814865014,0
11.025,4452.42036,0,2504.22062,230.921092,0,138.532254,0,0,0,22,0.814673055,0
11.03,4453.57475,0,2504.91331,230.835525,0,138.547325,0,0,0,22,0.814481284,0
11.035,4454.72872,0,2505.60609,230.749994,0,138.562434,0,0,0,22,0.8142897,0
11.04,4455.88225,0,2506.29894,230.664499,0,138.577582,0,0,0,22,0.814098303,0
11.045,4457.03536,0,2506.99186,230.579039,0,138.592768,0,0,0,22,0.813907093,0
11.05,4458.18804,0,2507.68487,230.493616,0,138.607992,0,0,0,22,0.813716069,0
11.055,4459.3403,0,2508.37794,230.408228,0,138.623254,0,0,0,22,0.813525232,0
11.06,4460.49212,0,2509.0711,230.322876,0,138.638555,0,0,0,22,0.813334581,0
11.065,4461.64353,0,2509.76433,230.237559,0,138.653893,0,0,0,22,0.813144116,0
11.07,4462.7945,0,2510.45764,230.152278,0,138.66927,0,0,0,22,0.812953837,0
11.075,4463.94505,0,2511.15102,230.067033,0,138.684685,0,0,0,22,0.812763743,0
11.08,4465.09517,0,2511.84449,229.981823,0,138.700137,0,0,0,22,0.812573835,0
11.085,4466.24487,0,2512.53802,229.896648,0,138.715628,0,0,0,22,0.812384113,0
11.09,4467.39414,0,2513.23164,229.811508,0,138.731156,0,0,0,22,0.812194575,0
11.095,4468.54298,0,2513.92534,229.726404,0,138.746722,0,0,0,22,0.812005222,0
11.1,4469.6914,0,2514.61911,229.641334,0,138.762326,0,0,0,22,0.811816054,0
11.105,4470.8394,0,2515.31296,229.5563,0,138.777967,0,0,0,22,0.811627071,0
11.11,4471.98696,0,2516.00689,229.471301,0,138.793646,0,0,0,22,0.811438272,0
11.115,4473.13411,0,2516.7009,229.386337,0,138.809363,0,0,0,22,0.811249657,0
11.12,4474.28083,0,2517.39498,229.301407,0,138.825117,0,0,0,22,0.811061227,0
11.125,4475.42712,0,2518.08915,229.216513,0,138.840909,0,0,0,22,0.81087298,0
11.13,4476.57299,0,2518.78339,229.131653,0,138.856738,0,0,0,22,0.810684917,0
11.135,4477.71844,0,2519.47772,229.046828,0,138.872604,0,0,0,22,0.810497037,0
11.14,4478.86346,0,2520.17212,228.962037,0,138.888508,0,0,0,22,0.81030934,0
11.145,4480.00806,0,2520.8666,228.877281,0,138.904449,0,0,0,22,0.810121827,0
11.15,4481.15223,0,2521.56116,228.79256,0,138.920428,0,0,0,22,0.809934497,0
11.155,4482.29599,0,2522.2558,228.707873,0,138.936443,0,0,0,22,0.809747349,0
11.16,4483.43931,0,2522.95053,228.623221,0,138.952496,0,0,0,22,0.809560384,0
11.165,4484.58222,0,2523.64533,228.538602,0,138.968585,0,0,0,22,0.809373602,0
11.17,4485.7247,0,2524.34021,228.454019,0,138.984712,0,0,0,22,0.809187001,0
11.175,4486.86676,0,2525.03518,228.369469,0,139.000876,0,0,0,22,0.809000583,0
11.18,4488.00839,0,2525.73022,228.284953,0,139.017076,0,0,0,22,0.808814347,0
11.185,4489.14961,0,2526.42535,228.200472,0,139.033314,0,0,0,22,0.808628292,0
11.19,4490.2904,0,2527.12055,228.116025,0,139.049588,0,0,0,22,0.808442419,0
11.195,4491.43077,0,2527.81584,228.031611,0,139.065899,0,0,0,22,0.808256727,0
11.2,4492.57071,0,2528.51121,227.947232,0,139.082247,0,0,0,22,0.808071217,0
11.205,4493.71024,0,2529.20667,227.862886,0,139.098631,0,0,0,22,0.807885887,0
11.21,4494.84934,0,2529.9022,227.778574,0,139.115052,0,0,0,22,0.807700739,0
11.215,4495.98803,0,2530.59782,227.694296,0,139.13151,0,0,0,22,0.807515771,0
11.22,4497.12629,0,2531.29352,227.610052,0,139.148004,0,0,0,22,0.807330983,0
11.225,4498.26413,0,2531.9893,227.525841,0,139.164535,0,0,0,22,0.807146376,0
11.23,4499.40155,0,2532.68516,227.441663,0,139.181102,0,0,0,22,0.806961949,0
11.235,4500.53854,0,2533.38111,227.35752,0,139.197705,0,0,0,22,0.806777702,0
11.24,4501.67512,0,2534.07714,227.273409,0,139.214345,0,0,0,22,0.806593634,0
11.245,4502.81128,0,2534.77325,227.189332,0,139.231021,0,0,0,22,0.806409747,0
11.25,4503.94701,0,2535.46945,227.105289,0,139.247733,0,0,0,22,0.806226039,0
11.255,4505.08233,0,2536.16573,227.021278,0,139.264481,0,0,0,22,0.80604251,0
11.26,4506.21723,0,2536.86209,226.937301,0,139.281266,0,0,0,22,0.80585916,0
11.265,4507.3517,0,2537.55854,226.853357,0,139.298087,0,0,0,22,0.805675989,0
11.27,4508.48576,0,2538.25507,226.769446,0,139.314943,0,0,0,22,0.805492997,0
11.275,4509.6194,0,2538.95169,226.685568,0,139.331836,0,0,0,22,0.805310184,0
11.28,4510.75262,0,2539.64839,226.601723,0,139.348764,0,0,0,22,0.805127549,0
11.285,4511.88542,0,2540.34518,226.517911,0,139.365729,0,0,0,22,0.804945092,0
11.29,4513.0178,0,2541.04205,226.434131,0,139.382729,0,0,0,22,0.804762814,0
11.295,4514.14976,0,2541.73901,226.350385,0,139.399765,0,0,0,22,0.804580713,0
11.3,4515.2813,0,2542.43605,226.266671,0,139.416837,0,0,0,22,0.804398791,0
11.305,4516.41242,0,2543.13317,226.18299,0,139.433944,0,0,0,22,0.804217045,0
11.31,4517.54313,0,2543.83039,226.099342,0,139.451087,0,0,0,22,0.804035478,0
11.315,4518.67342,0,2544.52769,226.015726,0,139.468266,0,0,0,22,0.803854087,0
11.32,4519.80329,0,2545.22507,225.932142,0,139.48548,0,0,0,22,0.803672874,0
11.325,4520.93274,0,2545.92254,225.848591,0,139.50273,0,0,0,22,0.803491838,0
11.33,4522.06177,0,2546.6201,225.765073,0,139.520015,0,0,0,22,0.803310978,0
11.335,4523.19039,0,2547.31774,225.681587,0,139.537336,0,0,0,22,0.803130295,0
11.34,4524.31859,0,2548.01547,225.598133,0,139.554692,0,0,0,22,0.802949789,0
11.345,4525.44637,0,2548.71329,225.514711,0,139.572083,0,0,0,22,0.802769458,0
11.35,4526.57374,0,2549.41119,225.431321,0,139.58951,0,0,0,22,0.802589304,0
11.355,4527.70068,0,2550.10918,225.347964,0,139.606971,0,0,0,22,0.802409326,0
11.36,4528.82722,0,2550.80726,225.264638,0,139.624468,0,0,0,22,0.802229524,0
11.365,4529.95333,0,2551.50543,225.181345,0,139.642,0,0,0,22,0.802049897,0
11.37,4531.07903,0,2552.20368,225.098083,0,139.659567,0,0,0,22,0.801870446,0
11.375,4532.20431,0,2552.90202,225.014854,0,139.67717,0,0,0,22,0.80169117,0
11.38,4533.32918,0,2553.60045,224.931656,0,139.694807,0,0,0,22,0.80151207,0
11.385,4534.45363,0,2554.29897,224.84849,0,139.712479,0,0,0,22,0.801333144,0
11.39,4535.57766,0,2554.99758,224.765355,0,139.730186,0,0,0,22,0.801154393,0
11.395,4536.70128,0,2555.69627,224.682252,0,139.747927,0,0,0,22,0.800975817,0
11.4,4537.82449,0,2556.39506,224.599181,0,139.765704,0,0,0,22,0.800797416,0
11.405,4538.94727,0,2557.09393,224.516142,0,139.783515,0,0,0,22,0.800619188,0
11.41,4540.06965,0,2557.79289,224.433133,0,139.801361,0,0,0,22,0.800441135,0
11.415,4541.1916,0,2558.49194,224.350157,0,139.819242,0,0,0,22,0.800263256,0
11.42,4542.31315,0,2559.19109,224.267211,0,139.837157,0,0,0,22,0.800085551,0
11.425,4543.43428,0,2559.89032,224.184297,0,139.855107,0,0,0,22,0.79990802,0
11.43,4544.55499,0,2560.58964,224.101414,0,139.873091,0,0,0,22,0.799730662,0
11.435,4545.67529,0,2561.28905,224.018563,0,139.89111,0,0,0,22,0.799553477,0
11.44,4546.79518,0,2561.98855,223.935742,0,139.909163,0,0,0,22,0.799376466,0
11.445,4547.91465,0,2562.68814,223.852953,0,139.92725,0,0,0,22,0.799199628,0
11.45,4549.03371,0,2563.38782,223.770195,0,139.945372,0,0,0,22,0.799022963,0
11.455,4550.15235,0,2564.08759,223.687467,0,139.963528,0,0,0,22,0.798846471,0
11.46,4551.27058,0,2564.78746,223.604771,0,139.981718,0,0,0,22,0.798670151,0
11.465,4552.3884,0,2565.48741,223.522106,0,139.999943,0,0,0,22,0.798494004,0
11.47,4553.5058,0,2566.18746,223.439471,0,140.018202,0,0,0,22,0.798318029,0
11.475,4554.62279,0,2566.88759,223.356867,0,140.036494,0,0,0,22,0.798142226,0
11.48,4555.73937,0,2567.58782,223.274294,0,140.054821,0,0,0,22,0.797966595,0
11.485,4556.85554,0,2568.28814,223.191751,0,140.073182,0,0,0,22,0.797791137,0
11.49,4557.97129,0,2568.98855,223.109239,0,140.091577,0,0,0,22,0.797615849,0
11.495,4559.08663,0,2569.68906,223.026758,0,140.110005,0,0,0,22,0.797440734,0
11.5,4560.20156,0,2570.38965,222.944307,0,140.128468,0,0,0,22,0.797265789,0
11.505,4561.31607,0,2571.09034,222.861886,0,140.146964,0,0,0,22,0.797091016,0
11.51,4562.43018,0,2571.79112,222.779496,0,140.165494,0,0,0,22,0.796916415,0
11.515,4563.54387,0,2572.492,222.697136,0,140.184058,0,0,0,22,0.796741984,0
11.52,4564.65715,0,2573.19296,222.614807,0,140.202656,0,0,0,22,0.796567723,0
11.525,4565.77002,0,2573.89402,222.532507,0,140.221287,0,0,0,22,0.796393634,0
11.53,4566.88247,0,2574.59518,222.450238,0,140.239952,0,0,0,22,0.796219715,0
11.535,4567.99452,0,2575.29642,222.367999,0,140.25865,0,0,0,22,0.796045966,0
11.54,4569.10615,0,2575.99776,222.28579,0,140.277382,0,0,0,22,0.795872388,0
11.545,4570.21738,0,2576.6992,222.203611,0,140.296147,0,0,0,22,0.795698979,0
11.55,4571.32819,0,2577.40072,222.121462,0,140.314946,0,0,0,22,0.79552574,0
11.555,4572.43859,0,2578.10235,222.039343,0,140.333778,0,0,0,22,0.795352671,0
11.56,4573.54858,0,2578.80406,221.957254,0,140.352643,0,0,0,22,0.795179772,0
11.565,4574.65816,0,2579.50587,221.875195,0,140.371542,0,0,0,22,0.795007042,0
11.57,4575.76733,0,2580.20778,221.793165,0,140.390474,0,0,0,22,0.794834482,0
11.575,4576.87609,0,2580.90978,221.711165,0,140.409439,0,0,0,22,0.79466209,0
11.58,4577.98445,0,2581.61187,221.629195,0,140.428437,0,0,0,22,0.794489868,0
11.585,4579.09239,0,2582.31406,221.547254,0,140.447469,0,0,0,22,0.794317814,0
11.59,4580.19992,0,2583.01635,221.465343,0,140.466533,0,0,0,22,0.794145929,0
11.595,4581.30704,0,2583.71873,221.383461,0,140.48563,0,0,0,22,0.793974213,0
11.6,4582.41375,0,2584.4212,221.301609,0,140.504761,0,0,0,22,0.793802665,0
11.605,4583.52006,0,2585.12377,221.219786,0,140.523924,0,0,0,22,0.793631285,0
11.61,4584.62595,0,2585.82644,221.137992,0,140.54312,0,0,0,22,0.793460074,0
11.615,4585.73144,0,2586.52921,221.056228,0,140.562349,0,0,0,22,0.79328903,0
11.62,4586.83651,0,2587.23207,220.974493,0,140.581611,0,0,0,22,0.793118154,0
11.625,4587.94118,0,2587.93502,220.892787,0,140.600906,0,0,0,22,0.792947446,0
11.63,4589.04544,0,2588.63808,220.81111,0,140.620233,0,0,0,22,0.792776906,0
11.635,4590.14929,0,2589.34122,220.729462,0,140.639593,0,0,0,22,0.792606532,0
11.64,4591.25274,0,2590.04447,220.647843,0,140.658986,0,0,0,22,0.792436326,0
11.645,4592.35577,0,2590.74781,220.566254,0,140.678411,0,0,0,22,0.792266287,0
11.65,4593.4584,0,2591.45126,220.484693,0,140.697869,0,0,0,22,0.792096416,0
11.655,4594.56062,0,2592.15479,220.403161,0,140.717359,0,0,0,22,0.79192671,0
11.66,4595.66243,0,2592.85843,220.321658,0,140.736881,0,0,0,22,0.791757172,0
11.665,4596.76383,0,2593.56216,220.240183,0,140.756436,0,0,0,22,0.7915878,0
11.67,4597.86483,0,2594.26599,220.158738,0,140.776024,0,0,0,22,0.791418595,0
11.675,4598.96542,0,2594.96992,220.077321,0,140.795643,0,0,0,22,0.791249555,0
11.68,4600.06561,0,2595.67395,219.995932,0,140.815295,0,0,0,22,0.791080682,0
11.685,4601.16538,0,2596.37808,219.914572,0,140.83498,0,0,0,22,0.790911975,0
11.69,4602.26475,0,2597.0823,219.833241,0,140.854696,0,0,0,22,0.790743433,0
11.695,4603.36371,0,2597.78662,219.751938,0,140.874445,0,0,0,22,0.790575058,0
11.7,4604.46227,0,2598.49104,219.670663,0,140.894225,0,0,0,22,0.790406847,0
11.705,4605.56042,0,2599.19556,219.589417,0,140.914038,0,0,0,22,0.790238803,0
11.71,4606.65816,0,2599.90018,219.508199,0,140.933883,0,0,0,22,0.790070923,0
11.715,4607.7555,0,2600.6049,219.42701,0,140.953759,0,0,0,22,0.789903209,0
11.72,4608.85243,0,2601.30972,219.345848,0,140.973668,0,0,0,22,0.789735659,0
11.725,4609.94896,0,2602.01464,219.264715,0,140.993608,0,0,0,22,0.789568275,0
11.73,4611.04508,0,2602.71966,219.18361,0,141.013581,0,0,0,22,0.789401055,0
11.735,4612.1408,0,2603.42478,219.102533,0,141.033585,0,0,0,22,0.789233999,0
11.74,4613.23611,0,2604.12999,219.021484,0,141.053621,0,0,0,22,0.789067108,0
11.745,4614.33101,0,2604.83531,218.940463,0,141.073689,0,0,0,22,0.788900382,0
11.75,4615.42551,0,2605.54073,218.85947,0,141.093788,0,0,0,22,0.788733819,0
11.755,4616.51961,0,2606.24625,218.778504,0,141.113919,0,0,0,22,0.788567421,0
11.76,4617.6133,0,2606.95187,218.697567,0,141.134081,0,0,0,22,0.788401186,0
11.765,4618.70658,0,2607.65759,218.616657,0,141.154276,0,0,0,22,0.788235115,0
11.77,4619.79946,0,2608.36341,218.535775,0,141.174501,0,0,0,22,0.788069208,0
11.775,4620.89194,0,2609.06934,218.45492,0,141.194758,0,0,0,22,0.787903464,0
11.78,4621.98401,0,2609.77536,218.374094,0,141.215047,0,0,0,22,0.787737884,0
11.785,4623.07568,0,2610.48149,218.293294,0,141.235367,0,0,0,22,0.787572466,0
11.79,4624.16695,0,2611.18771,218.212523,0,141.255718,0,0,0,22,0.787407212,0
11.795,4625.25781,0,2611.89404,218.131778,0,141.276101,0,0,0,22,0.787242121,0
11.8,4626.34826,0,2612.60048,218.051062,0,141.296514,0,0,0,22,0.787077192,0
11.805,4627.43832,0,2613.30701,217.970372,0,141.316959,0,0,0,22,0.786912426,0
11.81,4628.52797,0,2614.01365,217.88971,0,141.337436,0,0,0,22,0.786747823,0
11.815,4629.61721,0,2614.72038,217.809075,0,141.357943,0,0,0,22,0.786583382,0
11.82,4630.70606,0,2615.42723,217.728467,0,141.378481,0,0,0,22,0.786419103,0
11.825,4631.7945,0,2616.13417,217.647887,0,141.399051,0,0,0,22,0.786254986,0
11.83,4632.88254,0,2616.84122,217.567334,0,141.419651,0,0,0,22,0.786091032,0
11.835,4633.97017,0,2617.54837,217.486807,0,141.440283,0,0,0,22,0.785927239,0
11.84,4635.05741,0,2618.25562,217.406308,0,141.460945,0,0,0,22,0.785763608,0
11.845,4636.14424,0,2618.96298,217.325836,0,141.481638,0,0,0,22,0.785600139,0
11.85,4637.23066,0,2619.67044,217.245391,0,141.502363,0,0,0,22,0.785436831,0
11.855,4638.31669,0,2620.378,217.164972,0,141.523117,0,0,0,22,0.785273684,0
11.86,4639.40231,0,2621.08567,217.08458,0,141.543903,0,0,0,22,0.785110698,0
11.865,4640.48754,0,2621.79344,217.004216,0,141.56472,0,0,0,22,0.784947874,0
11.87,4641.57236,0,2622.50131,216.923878,0,141.585567,0,0,0,22,0.78478521,0
11.875,4642.65677,0,2623.20929,216.843566,0,141.606444,0,0,0,22,0.784622708,0
11.88,4643.74079,0,2623.91738,216.763281,0,141.627353,0,0,0,22,0.784460366,0
11.885,4644.82441,0,2624.62557,216.683023,0,141.648292,0,0,0,22,0.784298184,0
11.89,4645.90762,0,2625.33386,216.602792,0,141.669261,0,0,0,22,0.784136163,0
11.895,4646.99044,0,2626.04226,216.522587,0,141.690261,0,0,0,22,0.783974302,0
11.9,4648.07285,0,2626.75076,216.442408,0,141.711291,0,0,0,22,0.783812602,0
11.905,4649.15486,0,2627.45937,216.362256,0,141.732352,0,0,0,22,0.783651061,0
11.91,4650.23647,0,2628.16809,216.28213,0,141.753443,0,0,0,22,0.78348968,0
11.915,4651.31768,0,2628.87691,216.202031,0,141.774565,0,0,0,22,0.783328459,0
11.92,4652.39849,0,2629.58583,216.121957,0,141.795717,0,0,0,22,0.783167398,0
11.925,4653.4789,0,2630.29486,216.04191,0,141.816898,0,0,0,22,0.783006496,0
11.93,4654.55891,0,2631.004,215.961889,0,141.838111,0,0,0,22,0.782845754,0
11.935,4655.63852,0,2631.71325,215.881895,0,141.859353,0,0,0,22,0.782685171,0
11.94,4656.71773,0,2632.4226,215.801926,0,141.880625,0,0,0,22,0.782524747,0
11.945,4657.79654,0,2633.13205,215.721984,0,141.901928,0,0,0,22,0.782364482,0
11.95,4658.87495,0,2633.84162,215.642067,0,141.923261,0,0,0,22,0.782204376,0
11.955,4659.95296,0,2634.55128,215.562176,0,141.944623,0,0,0,22,0.782044428,0
11.96,4661.03057,0,2635.26106,215.482312,0,141.966016,0,0,0,22,0.781884639,0
11.965,4662.10778,0,2635.97095,215.402473,0,141.987438,0,0,0,22,0.781725009,0
11.97,4663.1846,0,2636.68094,215.32266,0,142.00889,0,0,0,22,0.781565537,0
11.975,4664.26101,0,2637.39103,215.242872,0,142.030373,0,0,0,22,0.781406223,0
11.98,4665.33702,0,2638.10124,215.163111,0,142.051885,0,0,0,22,0.781247068,0
11.985,4666.41264,0,2638.81155,215.083375,0,142.073426,0,0,0,22,0.78108807,0
11.99,4667.48786,0,2639.52197,215.003665,0,142.094998,0,0,0,22,0.780929231,0
11.995,4668.56268,0,2640.2325,214.92398,0,142.116599,0,0,0,22,0.780770549,0
12,4669.6371,0,2640.94314,214.844321,0,142.13823,0,0,0,22,0.780612025,0
12.005,4670.71112,0,2641.65389,214.764687,0,142.15989,0,0,0,22,0.780453658,0
12.01,4671.78475,0,2642.36474,214.685079,0,142.18158,0,0,0,22,0.780295448,0
12.015,4672.85797,0,2643.0757,214.605496,0,142.2033,0,0,0,22,0.780137396,0
12.02,4673.9308,0,2643.78677,214.525938,0,142.225049,0,0,0,22,0.779979501,0
12.025,4675.00323,0,2644.49795,214.446406,0,142.246827,0,0,0,22,0.779821763,0
12.03,4676.07526,0,2645.20924,214.366899,0,142.268635,0,0,0,22,0.779664182,0
12.035,4677.1469,0,2645.92064,214.287418,0,142.290472,0,0,0,22,0.779506758,0
12.04,4678.21814,0,2646.63215,214.207961,0,142.312339,0,0,0,22,0.77934949,0
12.045,4679.28898,0,2647.34376,214.12853,0,142.334235,0,0,0,22,0.779192379,0
12.05,4680.35942,0,2648.05549,214.049123,0,142.35616,0,0,0,22,0.779035424,0
12.055,4681.42947,0,2648.76732,213.969742,0,142.378114,0,0,0,22,0.778878626,0
12.06,4682.49912,0,2649.47927,213.890386,0,142.400098,0,0,0,22,0.778721983,0
12.065,4683.56838,0,2650.19132,213.811054,0,142.42211,0,0,0,22,0.778565497,0
12.07,4684.63723,0,2650.90349,213.731748,0,142.444152,0,0,0,22,0.778409167,0
12.075,4685.70569,0,2651.61577,213.652466,0,142.466223,0,0,0,22,0.778252992,0
12.08,4686.77376,0,2652.32815,213.57321,0,142.488323,0,0,0,22,0.778096973,0
12.085,4687.84142,0,2653.04065,213.493978,0,142.510452,0,0,0,22,0.77794111,0
12.09,4688.9087,0,2653.75326,213.41477,0,142.532609,0,0,0,22,0.777785402,0
12.095,4689.97557,0,2654.46598,213.335588,0,142.554796,0,0,0,22,0.77762985,0
12.1,4691.04205,0,2655.17881,213.25643,0,142.577012,0,0,0,22,0.777474452,0
12.105,4692.10814,0,2655.89175,213.177297,0,142.599256,0,0,0,22,0.77731921,0
12.11,4693.17383,0,2656.6048,213.098188,0,142.621529,0,0,0,22,0.777164123,0
12.115,4694.23912,0,2657.31796,213.019103,0,142.643831,0,0,0,22,0.77700919,0
12.12,4695.30402,0,2658.03124,212.940044,0,142.666162,0,0,0,22,0.776854412,0
12.125,4696.36852,0,2658.74462,212.861008,0,142.688521,0,0,0,22,0.776699789,0
12.13,4697.43263,0,2659.45812,212.781997,0,142.710909,0,0,0,22,0.776545321,0
12.135,4698.49634,0,2660.17173,212.703011,0,142.733326,0,0,0,22,0.776391007,0
12.14,4699.55966,0,2660.88545,212.624048,0,142.755771,0,0,0,22,0.776236847,0
12.145,4700.62258,0,2661.59929,212.54511,0,142.778245,0,0,0,22,0.776082841,0
12.15,4701.68511,0,2662.31324,212.466196,0,142.800747,0,0,0,22,0.775928989,0
12.155,4702.74724,0,2663.0273,212.387306,0,142.823278,0,0,0,22,0.775775291,0
12.16,4703.80898,0,2663.74147,212.308441,0,142.845837,0,0,0,22,0.775621747,0
12.165,4704.87033,0,2664.45576,212.229599,0,142.868425,0,0,0,22,0.775468357,0
12.17,4705.93128,0,2665.17015,212.150782,0,142.89104,0,0,0,22,0.77531512,0
12.175,4706.99183,0,2665.88467,212.071988,0,142.913685,0,0,0,22,0.775162036,0
12.18,4708.052,0,2666.59929,211.993218,0,142.936357,0,0,0,22,0.775009106,0
12.185,4709.11177,0,2667.31403,211.914473,0,142.959058,0,0,0,22,0.77485633,0
12.19,4710.17114,0,2668.02888,211.835751,0,142.981787,0,0,0,22,0.774703706,0
12.195,4711.23012,0,2668.74385,211.757053,0,143.004544,0,0,0,22,0.774551235,0
12.2,4712.28871,0,2669.45893,211.678379,0,143.027329,0,0,0,22,0.774398917,0
12.205,4713.34691,0,2670.17412,211.599728,0,143.050142,0,0,0,22,0.774246752,0
12.21,4714.40471,0,2670.88943,211.521101,0,143.072983,0,0,0,22,0.77409474,0
12.215,4715.46212,0,2671.60485,211.442498,0,143.095853,0,0,0,22,0.77394288,0
12.22,4716.51914,0,2672.32039,211.363918,0,143.11875,0,0,0,22,0.773791173,0
12.225,4717.57576,0,2673.03604,211.285362,0,143.141675,0,0,0,22,0.773639617,0
12.23,4718.63199,0,2673.7518,211.20683,0,143.164628,0,0,0,22,0.773488215,0
12.235,4719.68783,0,2674.46769,211.128321,0,143.187609,0,0,0,22,0.773336964,0
12.24,4720.74327,0,2675.18368,211.049835,0,143.210618,0,0,0,22,0.773185865,0
12.245,4721.79833,0,2675.89979,210.971373,0,143.233655,0,0,0,22,0.773034918,0
12.25,4722.85299,0,2676.61602,210.892934,0,143.256719,0,0,0,22,0.772884123,0
12.255,4723.90725,0,2677.33236,210.814519,0,143.279811,0,0,0,22,0.772733479,0
12.26,4724.96113,0,2678.04882,210.736126,0,143.302931,0,0,0,22,0.772582987,0
12.265,4726.01462,0,2678.76539,210.657757,0,143.326078,0,0,0,22,0.772432646,0
12.27,4727.06771,0,2679.48208,210.579411,0,143.349253,0,0,0,22,0.772282457,0
12.275,4728.12041,0,2680.19888,210.501089,0,143.372456,0,0,0,22,0.772132419,0
12.28,4729.17272,0,2680.9158,210.422789,0,143.395686,0,0,0,22,0.771982532,0
12.285,4730.22464,0,2681.63284,210.344512,0,143.418944,0,0,0,22,0.771832796,0
12.29,4731.27616,0,2682.34999,210.266259,0,143.442229,0,0,0,22,0.771683211,0
12.295,4732.3273,0,2683.06726,210.188028,0,143.465541,0,0,0,22,0.771533776,0
12.3,4733.37805,0,2683.78465,210.109821,0,143.488881,0,0,0,22,0.771384492,0
12.305,4734.4284,0,2684.50215,210.031636,0,143.512249,0,0,0,22,0.771235359,0
12.31,4735.47836,0,2685.21977,209.953474,0,143.535643,0,0,0,22,0.771086376,0
12.315,4736.52793,0,2685.93751,209.875335,0,143.559065,0,0,0,22,0.770937544,0
12.32,4737.57712,0,2686.65536,209.797219,0,143.582514,0,0,0,22,0.770788862,0
12.325,4738.62591,0,2687.37333,209.719125,0,143.605991,0,0,0,22,0.77064033,0
