t,accel_cmd_x,accel_cmd_y,accel_cmd_z,fin_x,fin_y,fin_z,los_angle,los_rate,v_closing,range,nav_x,nav_y,nav_z
4.585,-0.14876321,0,0.4394663,0,0,0,0.326401221,0.000156848106,739.509111,5551.81406,7716.2,0,3316.6
4.59,-0.16095012,0,0.475466773,0,0,0,0.326402038,0.000169755153,739.25549,5548.11715,7714.8,0,3316.4
4.595,-0.173113684,0,0.511397977,0,0,0,0.326402919,0.000182646288,739.002039,5544.4215,7713.4,0,3316.2
4.6,-0.185253959,0,0.547260059,0,0,0,0.326403864,0.00019552154,738.748758,5540.72713,7712,0,3316
4.605,-0.197371001,0,0.583053162,0,0,0,0.326404874,0.000208380936,738.495646,5537.03401,7710.6,0,3315.8
4.61,-0.209464867,0,0.618777434,0,0,0,0.326405948,0.000221224504,738.242704,5533.34217,7709.2,0,3315.6
4.615,-0.221535615,0,0.654433019,0,0,0,0.326407086,0.000234052271,737.989931,5529.65159,7707.8,0,3315.4
4.62,-0.233583299,0,0.690020061,0,0,0,0.326408288,0.000246864265,737.737328,5525.96227,7706.4,0,3315.2
4.625,-0.245607977,0,0.725538705,0,0,0,0.326409555,0.000259660514,737.484894,5522.27421,7705,0,3315
4.63,-0.257609704,0,0.760989096,0,0,0,0.326410885,0.000272441045,737.23263,5518.58742,7703.6,0,3314.8
4.635,-0.269588536,0,0.796371378,0,0,0,0.326412279,0.000285205885,736.980535,5514.90189,7702.2,0,3314.6
4.64,-0.281544529,0,0.831685694,0,0,0,0.326413737,0.000297955061,736.728609,5511.21761,7700.8,0,3314.4
4.645,-0.29347774,0,0.866932188,0,0,0,0.326415259,0.000310688602,736.476852,5507.5346,7699.4,0,3314.2
4.65,-0.305388223,0,0.902111003,0,0,0,0.326416844,0.000323406535,736.225264,5503.85284,7698,0,3314
4.655,-0.317276033,0,0.937222282,0,0,0,0.326418493,0.000336108886,735.973846,5500.17235,7696.6,0,3313.8
4.66,-0.329141227,0,0.972266168,0,0,0,0.326420205,0.000348795683,735.722596,5496.49311,7695.2,0,3313.6
4.665,-0.34098386,0,1.0072428,0,0,0,0.32642198,0.000361466953,735.471516,5492.81512,7693.8,0,3313.4
4.67,-0.352803986,0,1.04215233,0,0,0,0.326423819,0.000374122724,735.220604,5489.13839,7692.4,0,3313.2
4.675,-0.36460166,0,1.07699489,0,0,0,0.326425722,0.000386763022,734.969862,5485.46291,7691,0,3313
4.68,-0.376376938,0,1.11177063,0,0,0,0.326427687,0.000399387875,734.719288,5481.78869,7689.6,0,3312.8
4.685,-0.388129873,0,1.14647968,0,0,0,0.326429715,0.00041199731,734.468883,5478.11572,7688.2,0,3312.6
4.69,-0.399860521,0,1.18112219,0,0,0,0.326431807,0.000424591353,734.218646,5474.444,7686.8,0,3312.4
4.695,-0.411568936,0,1.2156983,0,0,0,0.326433961,0.000437170033,733.968579,5470.77353,7685.4,0,3312.2
4.7,-0.423255172,0,1.25020814,0,0,0,0.326436179,0.000449733375,733.718679,5467.10432,7684,0,3312
4.705,-0.434919284,0,1.28465187,0,0,0,0.326438459,0.000462281406,733.468949,5463.43635,7682.6,0,3311.8
4.71,-0.446561325,0,1.31902962,0,0,0,0.326440801,0.000474814155,733.219387,5459.76963,7681.2,0,3311.6
4.715,-0.458181349,0,1.35334152,0,0,0,0.326443207,0.000487331647,732.969993,5456.10415,7679.8,0,3311.4
4.72,-0.46977941,0,1.38758773,0,0,0,0.326445675,0.000499833909,732.720768,5452.43993,7678.4,0,3311.2
4.725,-0.481355563,0,1.42176837,0,0,0,0.326448205,0.000512320968,732.47171,5448.77694,7677,0,3311
4.73,-0.49290986,0,1.45588359,0,0,0,0.326450798,0.000524792852,732.222822,5445.11521,7675.6,0,3310.8
4.735,-0.504442354,0,1.48993353,0,0,0,0.326453453,0.000537249585,731.974101,5441.45472,7674.2,0,3310.6
4.74,-0.5159531,0,1.52391832,0,0,0,0.32645617,0.000549691197,731.725549,5437.79547,7672.8,0,3310.4
4.745,-0.52744215,0,1.55783811,0,0,0,0.32645895,0.000562117712,731.477164,5434.13746,7671.4,0,3310.2
4.75,-0.538909557,0,1.59169303,0,0,0,0.326461791,0.000574529157,731.228948,5430.48069,7670,0,3310
4.755,-0.550355375,0,1.62548321,0,0,0,0.326464695,0.00058692556,730.980899,5426.82517,7668.6,0,3309.8
4.76,-0.561779656,0,1.65920881,0,0,0,0.326467661,0.000599306947,730.733019,5423.17088,7667.2,0,3309.6
4.765,-0.573182452,0,1.69286994,0,0,0,0.326470688,0.000611673344,730.485306,5419.51784,7665.8,0,3309.4
4.77,-0.584563817,0,1.72646676,0,0,0,0.326473777,0.000624024777,730.237761,5415.86603,7664.4,0,3309.2
4.775,-0.595923803,0,1.7599994,0,0,0,0.326476928,0.000636361274,729.990384,5412.21546,7663,0,3309
4.78,-0.607262462,0,1.79346799,0,0,0,0.326480141,0.00064868286,729.743174,5408.56613,7661.6,0,3308.8
4.785,-0.618579847,0,1.82687267,0,0,0,0.326483415,0.000660989562,729.496132,5404.91803,7660.2,0,3308.6
4.79,-0.629876008,0,1.86021358,0,0,0,0.326486751,0.000673281406,729.249258,5401.27117,7658.8,0,3308.4
4.795,-0.641151,0,1.89349085,0,0,0,0.326490148,0.000685558419,729.002551,5397.62554,7657.4,0,3308.2
4.8,-0.652404872,0,1.92670462,0,0,0,0.326493606,0.000697820627,728.756012,5393.98114,7656,0,3308
4.805,-0.663637677,0,1.95985502,0,0,0,0.326497126,0.000710068056,728.509639,5390.33798,7654.6,0,3307.8
4.81,-0.674849467,0,1.99294219,0,0,0,0.326500707,0.000722300732,728.263435,5386.69604,7653.2,0,3307.6
4.815,-0.686040293,0,2.02596626,0,0,0,0.326504349,0.000734518681,728.017397,5383.05534,7651.8,0,3307.4
4.82,-0.697210207,0,2.05892737,0,0,0,0.326508052,0.00074672193,727.771526,5379.41587,7650.4,0,3307.2
4.825,-0.708359259,0,2.09182565,0,0,0,0.326511816,0.000758910505,727.525823,5375.77762,7649,0,3307
4.83,-0.7194875,0,2.12466124,0,0,0,0.326515641,0.000771084431,727.280287,5372.14061,7647.6,0,3306.8
4.835,-0.730594983,0,2.15743427,0,0,0,0.326519527,0.000783243736,727.034917,5368.50482,7646.2,0,3306.6
4.84,-0.741681757,0,2.19014487,0,0,0,0.326523473,0.000795388443,726.789715,5364.87026,7644.8,0,3306.4
4.845,-0.752747874,0,2.22279317,0,0,0,0.326527481,0.000807518581,726.544679,5361.23692,7643.4,0,3306.2
4.85,-0.763793383,0,2.25537932,0,0,0,0.326531548,0.000819634174,726.299811,5357.60481,7642,0,3306
4.855,-0.774818337,0,2.28790344,0,0,0,0.326535677,0.000831735248,726.055108,5353.97393,7640.6,0,3305.8
4.86,-0.785822784,0,2.32036566,0,0,0,0.326539866,0.00084382183,725.810573,5350.34426,7639.2,0,3305.6
4.865,-0.796806775,0,2.35276611,0,0,0,0.326544115,0.000855893945,725.566204,5346.71582,7637.8,0,3305.4
4.87,-0.807770361,0,2.38510494,0,0,0,0.326548425,0.000867951619,725.322002,5343.0886,7636.4,0,3305.2
4.875,-0.818713592,0,2.41738227,0,0,0,0.326552794,0.000879994877,725.077966,5339.4626,7635,0,3305
4.88,-0.829636517,0,2.44959823,0,0,0,0.326557224,0.000892023746,724.834097,5335.83782,7633.6,0,3304.8
4.885,-0.840539186,0,2.48175295,0,0,0,0.326561715,0.00090403825,724.590394,5332.21426,7632.2,0,3304.6
4.89,-0.851421649,0,2.51384656,0,0,0,0.326566265,0.000916038417,724.346857,5328.59191,7630.8,0,3304.4
4.895,-0.862283956,0,2.5458792,0,0,0,0.326570875,0.00092802427,724.103486,5324.97079,7629.4,0,3304.2
4.9,-0.873126156,0,2.577851,0,0,0,0.326575545,0.000939995837,723.860282,5321.35088,7628,0,3304
4.905,-0.883948299,0,2.60976208,0,0,0,0.326580275,0.000951953141,723.617243,5317.73219,7626.6,0,3303.8
4.91,-0.894750433,0,2.64161258,0,0,0,0.326585064,0.00096389621,723.374371,5314.11471,7625.2,0,3303.6
4.915,-0.905532608,0,2.67340262,0,0,0,0.326589914,0.000975825067,723.131664,5310.49844,7623.8,0,3303.4
4.92,-0.916294873,0,2.70513234,0,0,0,0.326594823,0.00098773974,722.889124,5306.88339,7622.4,0,3303.2
4.925,-0.927037277,0,2.73680186,0,0,0,0.326599791,0.000999640253,722.646749,5303.26955,7621,0,3303
4.93,-0.937759868,0,2.76841131,0,0,0,0.326604819,0.00101152663,722.40454,5299.65692,7619.6,0,3302.8
4.935,-0.948462695,0,2.79996083,0,0,0,0.326609906,0.0010233989,722.162497,5296.0455,7618.2,0,3302.6
4.94,-0.959145808,0,2.83145054,0,0,0,0.326615053,0.00103525708,721.920619,5292.4353,7616.8,0,3302.4
4.945,-0.969809253,0,2.86288056,0,0,0,0.326620259,0.00104710121,721.678907,5288.8263,7615.4,0,3302.2
4.95,-0.980453081,0,2.89425103,0,0,0,0.326625524,0.0010589313,721.43736,5285.21851,7614,0,3302
4.955,-0.991077338,0,2.92556208,0,0,0,0.326630848,0.00107074739,721.195978,5281.61192,7612.6,0,3301.8
4.96,-1.00168207,0,2.95681383,0,0,0,0.326636231,0.00108254949,720.954762,5278.00655,7611.2,0,3301.6
4.965,-1.01226733,0,2.98800641,0,0,0,0.326641674,0.00109433763,720.713711,5274.40237,7609.8,0,3301.4
4.97,-1.02283317,0,3.01913994,0,0,0,0.326647175,0.00110611184,720.472826,5270.79941,7608.4,0,3301.2
4.975,-1.03337963,0,3.05021456,0,0,0,0.326652735,0.00111787215,720.232105,5267.19765,7607,0,3301
4.98,-1.04390675,0,3.08123039,0,0,0,0.326658353,0.00112961856,719.99155,5263.59709,7605.6,0,3300.8
4.985,-1.05441459,0,3.11218755,0,0,0,0.326664031,0.00114135113,719.751159,5259.99773,7604.2,0,3300.6
4.99,-1.0649032,0,3.14308618,0,0,0,0.326669767,0.00115306985,719.510934,5256.39958,7602.8,0,3300.4
4.995,-1.07537262,0,3.17392639,0,0,0,0.326675561,0.00116477478,719.270873,5252.80262,7601.4,0,3300.2
5,-1.0858229,0,3.20470832,0,0,0,0.326681414,0.00117646591,719.030977,5249.20687,7600,0,3300
5.005,-1.09625408,0,3.23543208,0,0,0,0.326687326,0.00118814329,718.791246,5245.61231,7598.6,0,3299.8
5.01,-1.10666622,0,3.26609782,0,0,0,0.326693296,0.00119980694,718.551679,5242.01895,7597.2,0,3299.6
5.015,-1.11705935,0,3.29670564,0,0,0,0.326699324,0.00121145687,718.312277,5238.42679,7595.8,0,3299.4
5.02,-1.12743354,0,3.32725567,0,0,0,0.32670541,0.00122309313,718.073039,5234.83583,7594.4,0,3299.2
5.025,-1.13778881,0,3.35774804,0,0,0,0.326711555,0.00123471572,717.833966,5231.24606,7593,0,3299
5.03,-1.14812523,0,3.38818288,0,0,0,0.326717757,0.00124632468,717.595057,5227.65749,7591.6,0,3298.8
5.035,-1.15844283,0,3.4185603,0,0,0,0.326724018,0.00125792003,717.356313,5224.07011,7590.2,0,3298.6
5.04,-1.16874167,0,3.44888043,0,0,0,0.326730337,0.00126950179,717.117732,5220.48393,7588.8,0,3298.4
5.045,-1.17902178,0,3.47914339,0,0,0,0.326736713,0.00128106999,716.879316,5216.89893,7587.4,0,3298.2
5.05,-1.18928322,0,3.50934931,0,0,0,0.326743147,0.00129262466,716.641064,5213.31513,7586,0,3298
5.055,-1.19952603,0,3.53949831,0,0,0,0.326749639,0.00130416581,716.402976,5209.73252,7584.6,0,3297.8
5.06,-1.20975026,0,3.56959052,0,0,0,0.326756189,0.00131569348,716.165051,5206.1511,7583.2,0,3297.6
5.065,-1.21995595,0,3.59962604,0,0,0,0.326762796,0.00132720768,715.927291,5202.57087,7581.8,0,3297.4
5.07,-1.23014315,0,3.62960502,0,0,0,0.326769461,0.00133870844,715.689694,5198.99183,7580.4,0,3297.2
5.075,-1.2403119,0,3.65952756,0,0,0,0.326776183,0.00135019579,715.452261,5195.41397,7579,0,3297
5.08,-1.25046226,0,3.6893938,0,0,0,0.326782963,0.00136166975,715.214992,5191.83731,7577.6,0,3296.8
5.085,-1.26059425,0,3.71920385,0,0,0,0.3267898,0.00137313035,714.977886,5188.26182,7576.2,0,3296.6
5.09,-1.27070794,0,3.74895783,0,0,0,0.326796694,0.0013845776,714.740943,5184.68753,7574.8,0,3296.4
5.095,-1.28080337,0,3.77865586,0,0,0,0.326803646,0.00139601154,714.504164,5181.11441,7573.4,0,3296.2
5.1,-1.29088057,0,3.80829807,0,0,0,0.326810654,0.00140743218,714.267548,5177.54248,7572,0,3296
5.105,-1.3009396,0,3.83788458,0,0,0,0.32681772,0.00141883956,714.031096,5173.97174,7570.6,0,3295.8
5.11,-1.3109805,0,3.86741551,0,0,0,0.326824842,0.00143023369,713.794807,5170.40217,7569.2,0,3295.6
5.115,-1.32100332,0,3.89689097,0,0,0,0.326832022,0.00144161459,713.55868,5166.83379,7567.8,0,3295.4
5.12,-1.33100809,0,3.92631109,0,0,0,0.326839259,0.00145298231,713.322717,5163.26659,7566.4,0,3295.2
5.125,-1.34099487,0,3.95567598,0,0,0,0.326846552,0.00146433684,713.086917,5159.70056,7565,0,3295
5.13,-1.3509637,0,3.98498577,0,0,0,0.326853902,0.00147567824,712.85128,5156.13572,7563.6,0,3294.8
5.135,-1.36091462,0,4.01424058,0,0,0,0.326861309,0.0014870065,712.615805,5152.57205,7562.2,0,3294.6
5.14,-1.37084768,0,4.04344052,0,0,0,0.326868772,0.00149832167,712.380493,5149.00956,7560.8,0,3294.4
5.145,-1.38076292,0,4.07258571,0,0,0,0.326876292,0.00150962376,712.145344,5145.44824,7559.4,0,3294.2
5.15,-1.39066039,0,4.10167628,0,0,0,0.326883868,0.00152091279,711.910357,5141.8881,7558,0,3294
5.155,-1.40054012,0,4.13071233,0,0,0,0.326891501,0.0015321888,711.675533,5138.32914,7556.6,0,3293.8
5.16,-1.41040217,0,4.15969399,0,0,0,0.32689919,0.0015434518,711.440871,5134.77135,7555.2,0,3293.6
5.165,-1.42024658,0,4.18862138,0,0,0,0.326906935,0.00155470182,711.206371,5131.21473,7553.8,0,3293.4
5.17,-1.43007338,0,4.21749461,0,0,0,0.326914737,0.00156593888,710.972034,5127.65928,7552.4,0,3293.2
5.175,-1.43988264,0,4.2463138,0,0,0,0.326922595,0.001577163,710.737859,5124.10501,7551,0,3293
5.18,-1.44967437,0,4.27507907,0,0,0,0.326930508,0.00158837422,710.503846,5120.55191,7549.6,0,3292.8
5.185,-1.45944864,0,4.30379054,0,0,0,0.326938478,0.00159957255,710.269995,5116.99997,7548.2,0,3292.6
5.19,-1.46920548,0,4.33244831,0,0,0,0.326946504,0.00161075801,710.036306,5113.44921,7546.8,0,3292.4
5.195,-1.47894495,0,4.36105251,0,0,0,0.326954586,0.00162193064,709.802779,5109.89961,7545.4,0,3292.2
5.2,-1.48866707,0,4.38960326,0,0,0,0.326962723,0.00163309044,709.569414,5106.35118,7544,0,3292
5.205,-1.49837189,0,4.41810066,0,0,0,0.326970917,0.00164423746,709.33621,5102.80391,7542.6,0,3291.8
5.21,-1.50805946,0,4.44654485,0,0,0,0.326979166,0.00165537171,709.103168,5099.25781,7541.2,0,3291.6
5.215,-1.51772982,0,4.47493592,0,0,0,0.32698747,0.00166649321,708.870287,5095.71288,7539.8,0,3291.4
5.22,-1.527383,0,4.503274,0,0,0,0.326995831,0.00167760198,708.637568,5092.16911,7538.4,0,3291.2
5.225,-1.53701907,0,4.5315592,0,0,0,0.327004246,0.00168869806,708.405011,5088.6265,7537,0,3291
5.23,-1.54663805,0,4.55979164,0,0,0,0.327012718,0.00169978146,708.172615,5085.08506,7535.6,0,3290.8
5.235,-1.55623998,0,4.58797142,0,0,0,0.327021244,0.00171085221,707.940379,5081.54478,7534.2,0,3290.6
5.24,-1.56582492,0,4.61609868,0,0,0,0.327029826,0.00172191033,707.708306,5078.00566,7532.8,0,3290.4
5.245,-1.5753929,0,4.64417351,0,0,0,0.327038463,0.00173295584,707.476393,5074.46769,7531.4,0,3290.2
5.25,-1.58494397,0,4.67219604,0,0,0,0.327047155,0.00174398877,707.244641,5070.93089,7530,0,3290
5.255,-1.59447816,0,4.70016637,0,0,0,0.327055903,0.00175500914,707.01305,5067.39525,7528.6,0,3289.8
5.26,-1.60399552,0,4.72808463,0,0,0,0.327064706,0.00176601697,706.78162,5063.86076,7527.2,0,3289.6
5.265,-1.61349609,0,4.75595092,0,0,0,0.327073563,0.00177701229,706.550351,5060.32743,7525.8,0,3289.4
5.27,-1.62297991,0,4.78376535,0,0,0,0.327082476,0.00178799511,706.319242,5056.79526,7524.4,0,3289.2
5.275,-1.63244703,0,4.81152805,0,0,0,0.327091443,0.00179896547,706.088294,5053.26424,7523,0,3289
5.28,-1.64189748,0,4.83923912,0,0,0,0.327100465,0.00180992339,705.857506,5049.73437,7521.6,0,3288.8
5.285,-1.65133131,0,4.86689867,0,0,0,0.327109542,0.00182086888,705.626879,5046.20566,7520.2,0,3288.6
5.29,-1.66074855,0,4.89450682,0,0,0,0.327118674,0.00183180197,705.396413,5042.6781,7518.8,0,3288.4
5.295,-1.67014925,0,4.92206368,0,0,0,0.32712786,0.00184272269,705.166106,5039.1517,7517.4,0,3288.2
5.3,-1.67953346,0,4.94956937,0,0,0,0.327137101,0.00185363105,704.93596,5035.62644,7516,0,3288
5.305,-1.6889012,0,4.97702398,0,0,0,0.327146396,0.00186452708,704.705974,5032.10234,7514.6,0,3287.8
5.31,-1.69825252,0,5.00442764,0,0,0,0.327155746,0.00187541081,704.476147,5028.57938,7513.2,0,3287.6
5.315,-1.70758747,0,5.03178045,0,0,0,0.32716515,0.00188628224,704.246481,5025.05758,7511.8,0,3287.4
5.32,-1.71690608,0,5.05908252,0,0,0,0.327174609,0.00189714142,704.016975,5021.53692,7510.4,0,3287.2
5.325,-1.72620839,0,5.08633398,0,0,0,0.327184122,0.00190798836,703.787628,5018.01741,7509,0,3287
5.33,-1.73549445,0,5.11353492,0,0,0,0.327193689,0.00191882308,703.558441,5014.49904,7507.6,0,3286.8
5.335,-1.74476429,0,5.14068545,0,0,0,0.32720331,0.0019296456,703.329414,5010.98182,7506.2,0,3286.6
5.34,-1.75401795,0,5.1677857,0,0,0,0.327212985,0.00194045596,703.100546,5007.46575,7504.8,0,3286.4
5.345,-1.76325548,0,5.19483576,0,0,0,0.327222715,0.00195125416,702.871838,5003.95082,7503.4,0,3286.2
5.35,-1.77247691,0,5.22183574,0,0,0,0.327232498,0.00196204024,702.643289,5000.43703,7502,0,3286
5.355,-1.78168229,0,5.24878576,0,0,0,0.327242335,0.00197281421,702.4149,4996.92438,7500.6,0,3285.8
5.36,-1.79087166,0,5.27568593,0,0,0,0.327252226,0.0019835761,702.186669,4993.41288,7499.2,0,3285.6
5.365,-1.80004504,0,5.30253635,0,0,0,0.327262171,0.00199432593,701.958598,4989.90252,7497.8,0,3285.4
5.37,-1.80920249,0,5.32933713,0,0,0,0.327272169,0.00200506373,701.730686,4986.39329,7496.4,0,3285.2
5.375,-1.81834405,0,5.35608838,0,0,0,0.327282221,0.00201578951,701.502932,4982.88521,7495,0,3285
5.38,-1.82746975,0,5.38279021,0,0,0,0.327292327,0.00202650329,701.275338,4979.37826,7493.6,0,3284.8
5.385,-1.83657963,0,5.40944272,0,0,0,0.327302486,0.00203720511,701.047902,4975.87245,7492.2,0,3284.6
5.39,-1.84567373,0,5.43604603,0,0,0,0.327312699,0.00204789498,700.820625,4972.36778,7490.8,0,3284.4
5.395,-1.8547521,0,5.46260024,0,0,0,0.327322965,0.00205857292,700.593507,4968.86425,7489.4,0,3284.2
5.4,-1.86381476,0,5.48910546,0,0,0,0.327333285,0.00206923896,700.366547,4965.36185,7488,0,3284
5.405,-1.87286177,0,5.5155618,0,0,0,0.327343657,0.00207989312,700.139746,4961.86058,7486.6,0,3283.8
5.41,-1.88189315,0,5.54196936,0,0,0,0.327354083,0.00209053542,699.913103,4958.36045,7485.2,0,3283.6
5.415,-1.89090895,0,5.56832825,0,0,0,0.327364563,0.00210116588,699.686618,4954.86145,7483.8,0,3283.4
5.42,-1.89990921,0,5.59463858,0,0,0,0.327375095,0.00211178453,699.460292,4951.36358,7482.4,0,3283.2
5.425,-1.90889396,0,5.62090045,0,0,0,0.327385681,0.00212239138,699.234123,4947.86685,7481,0,3283
5.43,-1.91786324,0,5.64711397,0,0,0,0.327396319,0.00213298646,699.008113,4944.37124,7479.6,0,3282.8
5.435,-1.9268171,0,5.67327924,0,0,0,0.32740701,0.00214356979,698.78226,4940.87677,7478.2,0,3282.6
5.44,-1.93575557,0,5.69939637,0,0,0,0.327417755,0.0021541414,698.556566,4937.38342,7476.8,0,3282.4
5.445,-1.94467868,0,5.72546547,0,0,0,0.327428552,0.0021647013,698.331029,4933.8912,7475.4,0,3282.2
5.45,-1.95358649,0,5.75148664,0,0,0,0.327439402,0.00217524951,698.10565,4930.40011,7474,0,3282
5.455,-1.96247902,0,5.77745999,0,0,0,0.327450304,0.00218578607,697.880428,4926.91014,7472.6,0,3281.8
5.46,-1.97135631,0,5.80338562,0,0,0,0.327461259,0.00219631098,697.655364,4923.4213,7471.2,0,3281.6
5.465,-1.9802184,0,5.82926363,0,0,0,0.327472267,0.00220682428,697.430457,4919.93359,7469.8,0,3281.4
5.47,-1.98906533,0,5.85509413,0,0,0,0.327483328,0.00221732598,697.205708,4916.447,7468.4,0,3281.2
5.475,-1.99789714,0,5.88087723,0,0,0,0.32749444,0.0022278161,696.981116,4912.96153,7467,0,3281
5.48,-2.00671387,0,5.90661303,0,0,0,0.327505606,0.00223829467,696.756681,4909.47719,7465.6,0,3280.8
5.485,-2.01551554,0,5.93230162,0,0,0,0.327516823,0.00224876171,696.532403,4905.99396,7464.2,0,3280.6
5.49,-2.02430221,0,5.95794313,0,0,0,0.327528093,0.00225921725,696.308283,4902.51186,7462.8,0,3280.4
5.495,-2.0330739,0,5.98353764,0,0,0,0.327539415,0.00226966129,696.084319,4899.03088,7461.4,0,3280.2
5.5,-2.04183066,0,6.00908526,0,0,0,0.32755079,0.00228009386,695.860512,4895.55102,7460,0,3280
5.505,-2.05057252,0,6.0345861,0,0,0,0.327562216,0.00229051499,695.636861,4892.07228,7458.6,0,3279.8
5.51,-2.05929952,0,6.06004025,0,0,0,0.327573695,0.0023009247,695.413367,4888.59465,7457.2,0,3279.6
5.515,-2.0680117,0,6.08544782,0,0,0,0.327585226,0.002311323,695.19003,4885.11814,7455.8,0,3279.4
5.52,-2.07670909,0,6.11080892,0,0,0,0.327596808,0.00232170993,694.96685,4881.64275,7454.4,0,3279.2
5.525,-2.08539173,0,6.13612364,0,0,0,0.327608443,0.00233208549,694.743825,4878.16847,7453,0,3279
5.53,-2.09405966,0,6.16139209,0,0,0,0.327620129,0.00234244971,694.520957,4874.69531,7451.6,0,3278.8
5.535,-2.10271291,0,6.18661437,0,0,0,0.327631867,0.00235280262,694.298246,4871.22326,7450.2,0,3278.6
5.54,-2.11135152,0,6.21179057,0,0,0,0.327643657,0.00236314424,694.07569,4867.75233,7448.8,0,3278.4
5.545,-2.11997553,0,6.23692081,0,0,0,0.327655498,0.00237347457,693.85329,4864.28251,7447.4,0,3278.2
5.55,-2.12858497,0,6.26200517,0,0,0,0.327667392,0.00238379366,693.631046,4860.81379,7446,0,3278
5.555,-2.13717988,0,6.28704377,0,0,0,0.327679336,0.00239410151,693.408959,4857.34619,7444.6,0,3277.8
5.56,-2.1457603,0,6.3120367,0,0,0,0.327691333,0.00240439815,693.187027,4853.8797,7443.2,0,3277.6
5.565,-2.15432626,0,6.33698407,0,0,0,0.32770338,0.00241468361,692.96525,4850.41432,7441.8,0,3277.4
5.57,-2.1628778,0,6.36188597,0,0,0,0.327715479,0.00242495789,692.743629,4846.95005,7440.4,0,3277.2
5.575,-2.17141495,0,6.38674251,0,0,0,0.32772763,0.00243522103,692.522164,4843.48689,7439,0,3277
5.58,-2.17993776,0,6.41155377,0,0,0,0.327739832,0.00244547304,692.300854,4840.02483,7437.6,0,3276.8
5.585,-2.18844625,0,6.43631988,0,0,0,0.327752085,0.00245571394,692.079699,4836.56388,7436.2,0,3276.6
5.59,-2.19694047,0,6.46104091,0,0,0,0.327764389,0.00246594376,691.8587,4833.10403,7434.8,0,3276.4
5.595,-2.20542044,0,6.48571698,0,0,0,0.327776744,0.00247616252,691.637856,4829.64529,7433.4,0,3276.2
5.6,-2.21388621,0,6.51034818,0,0,0,0.32778915,0.00248637023,691.417167,4826.18765,7432,0,3276
5.605,-2.2223378,0,6.5349346,0,0,0,0.327801608,0.00249656692,691.196633,4822.73112,7430.6,0,3275.8
5.61,-2.23077527,0,6.55947636,0,0,0,0.327814116,0.00250675261,690.976253,4819.27569,7429.2,0,3275.6
5.615,-2.23919863,0,6.58397354,0,0,0,0.327826675,0.00251692732,690.756029,4815.82136,7427.8,0,3275.4
5.62,-2.24760793,0,6.60842625,0,0,0,0.327839285,0.00252709107,690.535959,4812.36813,7426.4,0,3275.2
5.625,-2.25600319,0,6.63283459,0,0,0,0.327851946,0.00253724389,690.316044,4808.916,7425,0,3275
5.63,-2.26438447,0,6.65719864,0,0,0,0.327864657,0.00254738578,690.096283,4805.46496,7423.6,0,3274.8
5.635,-2.27275179,0,6.68151851,0,0,0,0.32787742,0.00255751678,689.876677,4802.01503,7422.2,0,3274.6
5.64,-2.28110518,0,6.7057943,0,0,0,0.327890233,0.0025676369,689.657225,4798.5662,7420.8,0,3274.4
5.645,-2.28944468,0,6.73002611,0,0,0,0.327903096,0.00257774616,689.437927,4795.11846,7419.4,0,3274.2
5.65,-2.29777033,0,6.75421402,0,0,0,0.32791601,0.00258784459,689.218784,4791.67182,7418,0,3274
5.655,-2.30608217,0,6.77835814,0,0,0,0.327928974,0.00259793221,688.999794,4788.22627,7416.6,0,3273.8
5.66,-2.31438021,0,6.80245856,0,0,0,0.327941989,0.00260800903,688.780959,4784.78182,7415.2,0,3273.6
5.665,-2.32266451,0,6.82651539,0,0,0,0.327955054,0.00261807507,688.562277,4781.33846,7413.8,0,3273.4
5.67,-2.33093509,0,6.85052871,0,0,0,0.32796817,0.00262813037,688.343749,4777.8962,7412.4,0,3273.2
5.675,-2.33919199,0,6.87449863,0,0,0,0.327981336,0.00263817493,688.125375,4774.45502,7411,0,3273
5.68,-2.34743524,0,6.89842523,0,0,0,0.327994552,0.00264820877,687.907155,4771.01494,7409.6,0,3272.8
5.685,-2.35566488,0,6.92230862,0,0,0,0.328007818,0.00265823193,687.689088,4767.57595,7408.2,0,3272.6
5.69,-2.36388094,0,6.94614889,0,0,0,0.328021134,0.00266824441,687.471174,4764.13805,7406.8,0,3272.4
5.695,-2.37208346,0,6.96994613,0,0,0,0.3280345,0.00267824624,687.253414,4760.70124,7405.4,0,3272.2
5.7,-2.38027247,0,6.99370044,0,0,0,0.328047916,0.00268823745,687.035807,4757.26552,7404,0,3272
5.705,-2.388448,0,7.01741192,0,0,0,0.328061383,0.00269821804,686.818353,4753.83088,7402.6,0,3271.8
5.71,-2.39661009,0,7.04108066,0,0,0,0.328074899,0.00270818803,686.601053,4750.39733,7401.2,0,3271.6
5.715,-2.40475877,0,7.06470675,0,0,0,0.328088464,0.00271814746,686.383905,4746.96487,7399.8,0,3271.4
5.72,-2.41289408,0,7.08829029,0,0,0,0.32810208,0.00272809634,686.16691,4743.53349,7398.4,0,3271.2
5.725,-2.42101605,0,7.11183138,0,0,0,0.328115745,0.00273803469,685.950068,4740.1032,7397,0,3271
5.73,-2.4291247,0,7.1353301,0,0,0,0.32812946,0.00274796253,685.733379,4736.67399,7395.6,0,3270.8
5.735,-2.43722009,0,7.15878655,0,0,0,0.328143225,0.00275787988,685.516842,4733.24587,7394.2,0,3270.6
